stage	type	logexpr	level	num
ICM	Normal	4.45978900504e-07	1.0	1
ICM	Normal	0.0694561908046	1.0	1
ICM	Normal	0.0605606197683	1.0	1
ICM	Normal	4.64980891822e-07	1.0	1
ICM	Normal	4.27764908597e-07	1.0	1
ICM	Normal	6.12323157165	0.67	1
ICM	Normal	0.0	0.27	1
ICM	Normal	2.16190247693	0.65	2
ICM	Normal	2.77872609995	0.805	2
ICM	Normal	0.0113713998641	0.5	1
ICM	Normal	3.9943897796	0.505	2
ICM	Normal	0.0	1.0	1
ICM	Normal	0.0	1.0	1
ICM	Normal	3.07264701732	0.43	1
ICM	Normal	0.915033942445	1.0	2
ICM	Normal	0.295229022448	1.0	1
ICM	Normal	3.91716575877	0.73	1
ICM	Normal	2.19198532081	0.784	5
ICM	Normal	0.053500955709	0.32	1
ICM	Normal	0.602951101422	0.67	1
ICM	Normal	2.16120008416	1.0	1
ICM	Normal	3.93372970119	0.585	2
ICM	Normal	3.80133052228	1.0	1
ICM	Normal	2.59859985198	0.54	1
ICM	Normal	0.579194300484	0.835	2
ICM	Normal	3.59715334385	0.584444444444	9
ICM	Normal	2.96705498267	1.0	1
ICM	Normal	3.25752714518	1.0	1
ICM	Normal	1.02577274249	1.0	1
ICM	Normal	1.21439332165	0.5	1
ICM	Normal	0.734816815731	0.4	1
ICM	Normal	2.42365162097	0.722222222222	9
ICM	Normal	3.57661739975	0.58	1
ICM	Normal	1.91552310392	0.67	1
ICM	Normal	2.15527347339	0.8	1
ICM	Normal	3.70147973609	0.75	1
ICM	Normal	5.08195079951	1.0	1
ICM	Normal	0.683402353589	0.46	2
ICM	Normal	1.99380058887	0.83	1
ICM	Normal	0.725449787939	0.67	1
ICM	Normal	2.7198206567	0.7775	4
ICM	Normal	3.18740166951	0.85	2
ICM	Normal	4.74012930892	0.67	1
ICM	Normal	1.12598747879	0.53	1
ICM	Change	1.31874865627	1.0	1
ICM	Normal	1.62539787201	0.71	1
ICM	Normal	3.66424858962	0.17	1
ICM	Normal	2.35116094849	0.75	1
ICM	Normal	4.75430545249	0.455	2
ICM	Normal	0.838320541718	0.67	1
ICM	Normal	0.00359169214454	1.0	1
ICM	Normal	1.86882698618	0.6	2
ICM	Normal	0.342907911739	1.0	1
ICM	Change	1.75624800164	0.75	2
ICM	Normal	1.14223356155	0.6	1
ICM	Normal	0.101343759282	1.0	1
ICM	Normal	3.24522170421	0.83	1
ICM	Normal	0.361145336826	0.67	1
ICM	Normal	0.625185206087	0.665	2
ICM	Normal	3.18185077947	0.395	2
ICM	Normal	2.15370914395	1.0	1
ICM	Normal	4.78371796436	0.666666666667	3
ICM	Normal	2.27257011672	0.45	1
ICM	Normal	3.86127903382	0.685	2
ICM	Normal	3.58563614005	1.0	1
ICM	Normal	0.0	1.0	1
ICM	Normal	0.817468793056	0.685	2
ICM	Normal	1.05367419574	1.0	1
ICM	Normal	2.453716935	0.665	2
ICM	Normal	0.233803333418	1.0	1
ICM	Normal	3.76794245126	1.0	1
ICM	Normal	0.194431270672	0.5	1
ICM	Normal	2.12037832961	0.62	2
ICM	Change	1.41927206952	0.535	2
ICM	Normal	1.19201762511	0.8325	4
ICM	Normal	4.29086483842	0.638	5
ICM	Normal	2.26189121527	0.625	2
ICM	Normal	0.58780333143	1.0	1
ICM	Normal	5.29733188112	0.67	1
ICM	Change	0.0197485081847	1.0	1
ICM	Normal	5.54999006398	0.69	4
ICM	Normal	1.71800886911	0.5	1
ICM	Normal	0.476152809226	0.5	1
ICM	Change	1.18130686165	0.713333333333	3
ICM	Normal	2.3812788913	0.935	2
ICM	Normal	0.657205445677	0.51	1
ICM	Normal	0.273695971322	0.694285714286	7
ICM	Normal	1.15489809968	0.44	1
ICM	Normal	0.976252545847	0.585	2
ICM	Normal	0.602257565645	0.58	1
ICM	Change	2.96868990244	0.355	2
ICM	Normal	1.14252390539	0.9	2
ICM	Normal	1.90413978831	1.0	1
ICM	Normal	3.54801840795	0.46	1
ICM	Normal	2.6283429927	0.715	2
ICM	Normal	2.52937797738	1.0	1
ICM	Normal	0.343674097992	1.0	1
ICM	Normal	0.664724043207	1.0	1
ICM	Normal	3.97493958693	0.5	2
ICM	Change	1.55524568335	0.845	2
ICM	Normal	1.46134617343	0.638333333333	6
ICM	Normal	5.25317877726	0.67	1
ICM	Normal	0.185860288092	0.5	1
ICM	Normal	2.47883827439	0.835	2
ICM	Normal	2.22386326258	0.67	1
ICM	Normal	2.93187618617	0.345	2
ICM	Normal	2.13461722732	0.633333333333	3
ICM	Normal	2.77696040251	0.81	1
ICM	Normal	1.64223418685	1.0	1
ICM	Normal	2.88401828392	0.67	1
ICM	Normal	0.69119728074	1.0	1
ICM	Normal	2.35699372966	1.0	1
ICM	Normal	3.30652033472	0.466666666667	3
ICM	Normal	1.3834929408	0.525	4
ICM	Normal	0.26993705682	0.365	2
ICM	Normal	3.62898081871	0.4	1
ICM	Normal	1.64182959149	0.67	1
ICM	Normal	3.51740287736	0.24	2
ICM	Normal	2.1568503992	0.502	5
ICM	Normal	0.842390122835	0.88	2
ICM	Normal	2.38538553309	0.555	2
ICM	Normal	0.19325902403	1.0	3
ICM	Normal	0.188628294118	1.0	1
ICM	Normal	4.72032755538	1.0	1
ICM	Normal	1.52499704703	1.0	1
ICM	Normal	3.88448941107	0.915	2
ICM	Normal	4.66606771174	0.25	1
ICM	Normal	3.38362386804	0.636666666667	3
ICM	Change	1.23249611918	0.5	1
ICM	Normal	2.29252869652	0.89	3
ICM	Normal	3.94487347157	0.455	2
ICM	Normal	2.75273671872	0.75	1
ICM	Normal	0.487177805188	1.0	1
ICM	Normal	3.8948503966	0.7	1
ICM	Normal	1.92022157638	1.0	1
ICM	Normal	3.61628725567	0.7	1
ICM	Normal	0.898985862582	0.526666666667	3
ICM	Normal	3.23726568998	0.48	2
ICM	Change	0.153432421942	0.67	1
ICM	Normal	1.30155857483	0.43	1
ICM	Normal	2.87572614365	0.96	1
ICM	Normal	0.21310210431	0.5	1
ICM	Normal	5.96824709593	1.0	1
ICM	Change	2.88090486572	0.2	1
ICM	Normal	3.27162765508	0.595	2
ICM	Change	1.59202518705	1.0	1
ICM	Change	2.11473628907	0.47	1
ICM	Normal	2.18938951883	1.0	1
ICM	Change	0.73645568116	1.0	1
ICM	Normal	4.13155203221	0.49	1
ICM	Change	1.17048323674	0.583333333333	3
ICM	Normal	5.10215040293	0.445	2
ICM	Normal	0.588787275236	0.92	1
ICM	Normal	4.62770437329	1.0	1
ICM	Normal	1.89440480211	0.33	1
ICM	Normal	0.851982584199	1.0	1
ICM	Normal	2.85153852522	1.0	1
ICM	Normal	1.08121177399	0.29	1
ICM	Normal	1.80247353476	0.62	1
ICM	Change	1.19462827993	0.8	1
ICM	Normal	1.32092616256	0.23	1
ICM	Normal	2.37172768661	0.31	1
ICM	Normal	1.4735128	0.67	1
ICM	Normal	2.1435412947	0.5	1
ICM	Normal	3.97687397775	1.0	1
ICM	Normal	4.65230183272	0.67	1
ICM	Normal	1.70833619275	0.5	1
ICM	Normal	0.0266390098127	1.0	1
ICM	Normal	3.38695984051	0.6675	4
ICM	Normal	0.870954396366	0.67	1
ICM	Normal	0.0355567976665	1.0	1
ICM	Change	1.83444372866	0.5	1
ICM	Normal	4.12361529709	0.365	2
ICM	Normal	1.75153798881	0.5	1
ICM	Normal	0.477906692609	1.0	1
ICM	Normal	0.504917605746	1.0	3
ICM	Normal	0.0144731567458	1.0	1
ICM	Normal	1.6235419808	0.67	1
ICM	Normal	0.0	1.0	1
ICM	Normal	1.69992009255	0.75	2
ICM	Normal	0.0732059440201	1.0	1
ICM	Normal	1.07164525822	0.67	1
ICM	Normal	0.134892715604	0.5	1
ICM	Normal	0.0168271264496	1.0	1
ICM	Normal	2.39869495297	1.0	2
ICM	Change	1.02259120563	0.69	2
ICM	Normal	2.73938735641	1.0	1
ICM	Normal	1.08142543725	1.0	1
ICM	Normal	4.21343637069	0.83	1
ICM	Normal	0.548743758163	0.5	2
ICM	Normal	0.464893092671	0.83	1
ICM	Normal	0.678861118996	0.75	1
ICM	Normal	0.745701679295	0.665	2
ICM	Change	1.61280423999	0.4	1
ICM	Normal	0.0290422610901	0.67	1
ICM	Normal	0.415672831576	0.5	1
ICM	Normal	2.28980983579	0.553333333333	3
ICM	Normal	1.10221246691	0.5	1
ICM	Normal	2.26654954182	0.545	2
ICM	Normal	4.04490743882	1.0	1
ICM	Normal	0.779389094922	0.776666666667	3
ICM	Normal	1.14196547701	1.0	1
ICM	Change	0.888598825897	0.83	1
ICM	Change	1.40851318471	0.655	4
ICM	Change	1.31837947982	0.9	2
ICM	Normal	0.137833126884	1.0	1
ICM	Normal	4.23130693729	0.735	2
ICM	Normal	4.42194181817	1.0	1
ICM	Normal	4.07665400294	0.78	2
ICM	Normal	1.39741727156	0.67	1
ICM	Normal	1.64038022321	0.35	3
ICM	Normal	1.47855899887	1.0	1
ICM	Normal	1.41770339238	1.0	1
ICM	Change	2.24623905497	0.415	2
ICM	Normal	1.7082003083	1.0	1
ICM	Normal	3.83190996195	1.0	1
ICM	Normal	0.819823883386	0.25	1
ICM	Normal	2.85675752126	0.726666666667	3
ICM	Normal	2.40890714623	0.75	1
ICM	Normal	3.95296339294	0.87	1
ICM	Normal	1.5637541185	0.34	1
ICM	Normal	0.799896231756	1.0	1
ICM	Change	2.5227401833	0.5	1
ICM	Normal	0.954002615008	0.67	1
ICM	Normal	1.79319510488	0.665	2
ICM	Normal	0.546962934269	0.58	1
ICM	Normal	0.0646531083222	1.0	2
ICM	Normal	0.343452106271	0.88	1
ICM	Normal	1.35932647456	0.635	2
ICM	Normal	2.35804534355	0.684	5
ICM	Normal	2.44617448394	0.4	1
ICM	Normal	3.25326179253	0.446666666667	3
ICM	Normal	1.24036644816	1.0	1
ICM	Normal	1.96619025338	0.85	1
ICM	Normal	6.15164699917	1.0	1
ICM	Normal	4.31550615074	0.5	1
ICM	Change	0.0248948360443	1.0	1
ICM	Normal	0.0396981952944	0.833333333333	3
ICM	Normal	0.887998247514	1.0	1
ICM	Change	0.630445903988	1.0	1
ICM	Normal	0.878829749486	0.45	1
ICM	Normal	0.00740902526185	1.0	1
ICM	Normal	2.39279227462	0.737142857143	7
ICM	Normal	2.67857332884	1.0	1
ICM	Change	2.46308698965	0.533333333333	3
ICM	Normal	2.81476180363	0.803333333333	3
ICM	Change	1.85014315064	0.835	2
ICM	Normal	2.2877475592	0.645	2
ICM	Normal	3.38206552935	0.49	1
ICM	Normal	3.22339758628	0.518333333333	6
ICM	Normal	0.558224534877	0.69	2
ICM	Normal	1.72606472437	0.61	1
ICM	Change	1.59952898072	0.67	3
ICM	Normal	0.521170134346	0.916666666667	3
ICM	Normal	0.0967564062418	1.0	1
ICM	Normal	0.750566671427	1.0	1
ICM	Normal	2.37207570725	0.795	2
ICM	Normal	4.43253318216	1.0	1
ICM	Normal	1.36672155741	0.29	1
ICM	Normal	0.834342877227	1.0	1
ICM	Normal	1.28395427936	0.68	5
ICM	Normal	1.55595485384	0.68	2
ICM	Normal	0.769557143955	0.45	1
ICM	Normal	0.108885794554	0.46	2
ICM	Normal	0.614868291443	0.77	2
ICM	Normal	4.70140720887	1.0	1
ICM	Normal	0.851287035893	0.75	2
ICM	Normal	0.682082694266	0.75	2
ICM	Normal	2.72072289557	0.75	2
ICM	Normal	0.202780831195	0.33	1
ICM	Normal	0.0	0.82	2
ICM	Normal	3.61529211564	0.78	3
ICM	Normal	1.18960711009	0.833333333333	3
ICM	Normal	0.0	1.0	1
ICM	Normal	1.67968945812	0.33	1
ICM	Normal	1.10204306349	0.7	2
ICM	Normal	0.0	1.0	1
ICM	Change	2.44369395395	0.5	1
ICM	Normal	0.0	1.0	2
ICM	Normal	1.90271778791	0.88	1
ICM	Normal	1.93070658697	1.0	1
ICM	Normal	0.0252550885175	1.0	3
ICM	Normal	2.94477576455	0.86	1
ICM	Normal	4.53752497742	0.54	1
ICM	Normal	0.511246335255	1.0	1
ICM	Normal	0.894118739849	1.0	1
ICM	Normal	5.00558255046	1.0	1
ICM	Normal	0.0606779850985	0.6	1
ICM	Change	0.160001814219	1.0	1
ICM	Normal	4.02508379771	0.67	1
ICM	Normal	1.30711856923	1.0	3
ICM	Change	1.14006128658	1.0	1
ICM	Normal	0.108852611189	1.0	2
ICM	Normal	3.18147297839	1.0	2
ICM	Normal	1.75100865273	1.0	1
ICM	Normal	1.5170528503	0.67	1
ICM	Change	0.823706034566	0.58	1
ICM	Normal	3.04405089799	1.0	1
ICM	Normal	1.79294043828	0.665	2
ICM	Normal	4.02291300527	0.74	1
ICM	Change	2.01137279663	0.683333333333	3
ICM	Normal	1.77259533805	0.67	2
ICM	Normal	2.48372261576	0.63	1
ICM	Normal	3.23375655556	0.5	1
ICM	Normal	2.36284070556	0.365	2
ICM	Normal	0.0200338750662	0.915	2
ICM	Normal	0.0	0.79	3
ICM	Normal	2.57876881202	0.85	5
ICM	Normal	0.565431983885	0.67	1
ICM	Normal	1.37554681257	0.61	6
ICM	Normal	3.32715966345	1.0	1
ICM	Normal	0.10365977021	1.0	1
ICM	Normal	1.24700068409	0.875	2
ICM	Normal	1.21150933321	0.59	4
ICM	Normal	0.27154125753	1.0	1
ICM	Normal	3.93033825261	0.78	2
ICM	Normal	4.63213338957	0.67	1
ICM	Normal	2.6796713025	1.0	1
ICM	Normal	2.94469684065	0.24	2
ICM	Normal	1.10662014007	0.585	2
ICM	Normal	2.18629506724	0.25	1
ICM	Normal	1.46705834707	0.66	2
ICM	Normal	2.35200077577	0.6	2
ICM	Normal	0.326970091032	0.78	3
ICM	Normal	3.44109414829	0.42	1
ICM	Normal	0.590232560149	1.0	2
ICM	Normal	2.94341740491	0.41	3
ICM	Normal	0.177592894271	0.6	1
ICM	Normal	4.75426237893	0.64	1
ICM	Normal	0.525388666026	0.455	2
ICM	Normal	3.25786958919	0.57	3
ICM	Normal	0.0061435596317	1.0	1
ICM	Normal	0.0	0.75	2
ICM	Normal	2.54756841091	0.5	1
ICM	Normal	2.37243479729	0.67	1
ICM	Normal	2.07528792735	1.0	1
ICM	Normal	2.01646047375	0.835	4
ICM	Normal	1.67033920186	0.4	1
ICM	Change	0.0310580661331	0.43	1
mESC	Normal	5.11899929477	0.44	1
mESC	Normal	0.0	1.0	1
mESC	Normal	0.182755629238	1.0	1
mESC	Normal	2.55367838572	1.0	1
mESC	Change	1.08870335696	0.25	1
mESC	Normal	0.181089131003	0.5	1
mESC	Normal	3.52156669963	0.515	6
mESC	Normal	1.95049391325	0.36	2
mESC	Change	0.785580498891	1.0	1
mESC	Normal	3.8445553987	0.8	5
mESC	Normal	0.110681434428	1.0	1
mESC	Change	3.03863849456	0.75	3
mESC	Normal	4.59670646958	0.89	1
mESC	Normal	2.13601561816	0.39	1
mESC	Normal	0.360093195056	0.5	1
mESC	Normal	2.52818961364	0.97	1
mESC	Normal	1.23392667415	0.6	1
mESC	Normal	1.58106930163	0.33	1
mESC	Normal	1.11175882634	0.67	1
mESC	Normal	0.388266048586	1.0	1
mESC	Change	3.2529641591	0.4	1
mESC	Normal	2.38036709335	0.835	2
mESC	Normal	2.19783772266	0.5	1
mESC	Normal	1.25909147263	0.28	1
mESC	Normal	4.33579288758	0.75	1
mESC	Change	2.16671496766	0.34	1
mESC	Change	2.02683290893	0.33	1
mESC	Normal	0.0	1.0	1
mESC	Normal	0.838683722145	0.67	1
mESC	Change	3.57121016199	0.25	1
mESC	Normal	2.23581368081	0.5	1
mESC	Normal	1.85680098884	0.67	1
mESC	Normal	2.88782407085	0.5	1
mESC	Normal	0.769950801899	0.67	1
mESC	Normal	3.64789598822	0.22	1
mESC	Normal	2.23595906119	0.14	1
mESC	Normal	0.861226124491	0.53	1
mESC	Normal	1.52921218801	0.75	1
mESC	Change	3.0688014921	0.67	1
mESC	Normal	5.55827103556	0.68	1
mESC	Normal	1.61205847576	0.5	1
mESC	Change	1.97561595852	0.645	2
mESC	Change	4.80829876746	0.83	2
mESC	Normal	1.21126217221	0.41	1
mESC	Normal	2.73626181798	0.67	1
mESC	Normal	1.06992813714	0.94	1
mESC	Normal	0.0817223731684	1.0	1
mESC	Normal	0.464066665301	1.0	1
mESC	Normal	1.19002701224	0.435	2
mESC	Change	0.916322731362	0.675	2
mESC	Normal	0.799114012371	0.75	1
mESC	Normal	0.761002071459	0.3	1
mESC	Normal	4.01289405851	0.3	1
mESC	Change	1.8416870815	0.67	2
mESC	Normal	1.99153749365	0.67	1
mESC	Normal	1.5646016214	1.0	1
mESC	Change	0.260120980957	0.5	1
mESC	Normal	5.86662101974	0.77	1
mESC	Normal	0.374669074144	1.0	1
mESC	Normal	1.23222784442	1.0	1
mESC	Normal	3.73306618157	0.72	1
mESC	Normal	1.38749114469	1.0	1
mESC	Normal	2.81615095886	0.11	1
mESC	Normal	1.09666372478	1.0	1
mESC	Change	0.678808369398	0.39	2
mESC	Normal	2.47189739519	0.2	1
mESC	Normal	2.46400642035	0.425	2
mESC	Change	0.725928938834	1.0	1
mESC	Change	1.77754052412	0.25	1
mESC	Normal	1.34611799147	1.0	1
mESC	Change	4.02838458685	0.84	1
mESC	Normal	2.99692656011	0.37	1
mESC	Change	1.78212655466	0.75	1
mESC	Normal	0.776449186331	1.0	1
mESC	Normal	7.63990680314	0.82	1
mESC	Normal	2.87912542092	1.0	1
mESC	Change	1.66129005064	0.67	1
mESC	Normal	0.0	1.0	2
mESC	Normal	1.16358196684	0.79	1
mESC	Change	3.10563545566	0.24	1
mESC	Normal	0.0	0.91	2
mESC	Normal	1.56423968951	0.775	2
mESC	Change	1.51534039705	0.75	1
mESC	Normal	2.05125552174	0.44	1
mESC	Normal	0.0281462516635	1.0	1
mESC	Normal	1.1611394133	1.0	1
mESC	Normal	2.30668667002	0.58	1
mESC	Normal	3.70301655276	1.0	1
mESC	Change	3.03554415808	0.62	1
mESC	Normal	1.18014619165	1.0	1
mESC	Normal	1.52083181	1.0	1
mESC	Normal	2.12407546157	0.685	2
mESC	Normal	1.20473351491	0.5	1
mESC	Change	1.38465051074	0.84	1
mESC	Change	0.43729253249	1.0	1
mESC	Normal	2.28410233429	1.0	1
mESC	Change	4.22100951807	0.823333333333	3
mESC	Change	0.712248581662	0.52	1
mESC	Change	0.409548094696	0.5	1
mESC	Normal	0.181788914965	0.75	1
mESC	Normal	0.427784826309	0.6775	4
mESC	Change	1.7250657384	0.14	1
mESC	Normal	1.24798299116	1.0	1
mESC	Normal	1.2753991126	1.0	1
mESC	Normal	0.623349521032	0.75	2
mESC	Change	2.15719856224	0.7	1
mESC	Normal	3.65170704176	0.64	1
mESC	Normal	0.62151421996	0.3	1
mESC	Normal	0.988332284739	0.58	1
mESC	Change	1.69778572932	0.85	2
mESC	Normal	0.519758209169	0.35	1
mESC	Normal	0.0	1.0	3
mESC	Normal	0.30242560053	1.0	1
mESC	Normal	2.38905999277	0.46	1
mESC	Normal	0.685701530374	0.27	1
mESC	Normal	3.19905671744	0.68	1
mESC	Normal	0.497832781164	0.75	1
mESC	Normal	0.127602224798	0.67	1
mESC	Normal	2.22155072712	0.606666666667	3
mESC	Normal	1.0678609423	0.25	1
mESC	Normal	1.46119077237	0.5	1
mESC	Normal	2.62595037902	0.705	2
mESC	Normal	1.22974873236	0.71	1
mESC	Normal	1.32874469428	0.25	1
mESC	Normal	2.30622246971	0.17	1
mESC	Normal	1.27855045188	1.0	1
mESC	Normal	3.44731095107	0.65	1
mESC	Normal	0.942437895848	1.0	1
mESC	Normal	1.15042961239	0.19	1
mESC	Normal	3.73686453238	0.85	1
mESC	Change	1.51443028686	0.79	2
mESC	Normal	2.4812081521	1.0	1
mESC	Change	1.83753397977	0.83	3
mESC	Change	2.02193159547	0.33	1
mESC	Normal	1.28404843453	1.0	1
mESC	Normal	2.49043301791	0.59	1
mESC	Normal	0.026989874302	0.98	4
mESC	Normal	0.843479149813	1.0	1
mESC	Change	4.02565164574	0.13	1
mESC	Normal	1.28718647916	0.47	1
mESC	Change	1.47300173357	0.67	1
mESC	Normal	2.6691361076	0.37	1
mESC	Normal	1.69968803901	1.0	2
mESC	Normal	1.65114399603	1.0	1
mESC	Normal	1.4378260021	1.0	1
mESC	Normal	1.92158818205	1.0	1
mESC	Normal	0.333815854417	1.0	1
mESC	Change	2.8759347101	0.81	1
mESC	Normal	0.0	1.0	1
mESC	Normal	0.796858336772	1.0	1
mESC	Normal	0.421136993402	0.45	1
mESC	Normal	0.945387291376	0.615	2
mESC	Normal	2.16787929674	0.23	1
mESC	Normal	1.70994004524	0.67	2
mESC	Normal	0.168037524005	0.29	1
mESC	Change	1.36561960363	1.0	1
mESC	Change	0.0607139354749	1.0	1
mESC	Normal	4.47740840282	0.19	1
mESC	Normal	0.869865568883	0.55	1
mESC	Change	1.21062761189	0.47	1
mESC	Normal	2.50086201658	0.22	1
mESC	Normal	1.70847749301	1.0	1
mESC	Normal	2.28275068519	0.67	1
mESC	Normal	2.04722434654	0.52	4
mESC	Normal	0.937363140891	0.58	1
mESC	Change	1.81358455977	0.415	2
mESC	Normal	1.56290799199	1.0	1
mESC	Normal	6.91577305058	0.4	1
mESC	Normal	0.779925613754	0.58	1
mESC	Change	4.28917505503	0.21	1
mESC	Normal	0.831111856645	1.0	2
mESC	Normal	0.0667665684457	1.0	1
mESC	Normal	3.25713838683	1.0	1
mESC	Normal	2.33756413064	0.24	1
mESC	Change	2.44684126898	0.67	1
mESC	Change	0.827900950776	1.0	1
mESC	Change	2.6254798572	0.83	1
mESC	Normal	1.7772412548	0.92	1
mESC	Change	1.26931381588	1.0	1
mESC	Normal	2.09683809041	1.0	1
mESC	Normal	1.09908884177	0.46	1
mESC	Change	1.87532826065	0.61	1
mESC	Normal	0.0886259811479	0.27	1
mESC	Normal	0.143089443576	1.0	1
mESC	Normal	0.309444542706	1.0	1
mESC	Normal	2.31098868371	1.0	1
mESC	Change	3.97235393706	0.24	1
mESC	Change	0.515597619661	0.29	1
mESC	Normal	2.40341636711	1.0	1
mESC	Change	1.13309422744	0.29	1
mESC	Normal	0.267220147867	0.75	1
mESC	Normal	0.571269335101	0.25	1
mESC	Normal	3.74580075651	1.0	1
mESC	Normal	3.41702151701	0.5	1
mESC	Normal	0.225002622171	1.0	1
mESC	Change	0.380238919858	0.83	1
mESC	Normal	2.50901372513	0.43	1
mESC	Normal	0.113641136489	0.67	1
mESC	Normal	1.94812056144	1.0	1
mESC	Normal	0.487246610893	1.0	1
mESC	Normal	0.297299922297	0.88	1
mESC	Normal	1.05735964588	1.0	1
mESC	Change	1.02204077166	0.8	1
mESC	Normal	1.24843361033	0.66	1
mESC	Normal	0.585862036214	1.0	1
mESC	Normal	0.988975978147	0.66	1
mESC	Normal	2.32342149948	0.75	1
mESC	Normal	3.89608466216	0.5	1
mESC	Normal	1.16042835729	0.34	1
mESC	Normal	0.663796121738	0.33	1
mESC	Change	2.29077462315	0.67	1
mESC	Change	0.722463234894	1.0	1
mESC	Change	3.6301294803	0.87	1
mESC	Normal	0.0	1.0	1
mESC	Change	3.14783514376	0.4	1
mESC	Change	4.91958668754	0.39	1
mESC	Normal	0.46722915896	0.91	2
mESC	Normal	0.312399074989	1.0	1
mESC	Normal	0.430514079959	0.5	1
mESC	Normal	1.15154307497	1.0	2
mESC	Change	0.0863974885987	1.0	1
mESC	Normal	5.38332924587	0.5	1
mESC	Normal	1.26755305397	0.7775	4
mESC	Normal	4.04281088807	0.6	1
mESC	Change	1.69607605311	0.67	1
mESC	Normal	1.34074506466	1.0	1
mESC	Change	1.73176881308	0.88	1
mESC	Normal	1.58832254387	1.0	1
mESC	Normal	0.854598290141	1.0	1
mESC	Normal	4.11184879861	0.775	2
mESC	Change	2.41282866709	0.555	2
mESC	Change	5.07945215009	0.585	2
mESC	Normal	3.44552362911	1.0	1
mESC	Normal	4.87496828934	0.36	1
mESC	Normal	3.80883124743	0.27	1
mESC	Change	0.456870262906	1.0	1
mESC	Change	1.44522578558	0.75	1
mESC	Change	1.71540024696	0.12	1
mESC	Normal	0.872994846474	0.67	1
mESC	Change	0.963678007694	0.5	1
mESC	Normal	0.678924516273	1.0	1
mESC	Normal	5.03212930066	0.76	1
mESC	Normal	2.6682138318	0.14	1
mESC	Normal	0.0	1.0	1
mESC	Normal	0.8772588009	0.81	1
mESC	Normal	0.823947346779	1.0	1
mESC	Normal	0.817949964475	1.0	1
mESC	Normal	0.934884786003	1.0	1
mESC	Normal	3.72386042301	0.67	1
mESC	Normal	0.110898055146	0.79	1
mESC	Normal	1.06134992337	0.61	1
mESC	Normal	1.13093748744	1.0	1
mESC	Normal	0.774358435985	1.0	1
mESC	Normal	2.04438673906	0.15	1
mESC	Normal	1.48746912874	0.86	1
mESC	Normal	0.115771235565	1.0	1
mESC	Normal	1.59954715981	1.0	1
mESC	Normal	1.36940757861	1.0	2
mESC	Normal	0.51527570744	1.0	1
mESC	Normal	1.15067645253	1.0	1
mESC	Normal	0.0	0.33	1
mESC	Normal	0.0170049920714	1.0	1
mESC	Normal	1.01481030153	0.5	1
mESC	Change	2.09855152719	0.81	1
mESC	Normal	0.0616653976684	1.0	1
mESC	Change	0.475665072987	0.835	2
mESC	Normal	1.55987364873	1.0	1
mESC	Normal	3.95161095883	0.41	1
mESC	Normal	3.3904868953	0.84	1
mESC	Normal	0.340831293541	1.0	1
mESC	Change	0.970013472765	0.835	2
mESC	Normal	2.19696787773	1.0	1
mESC	Normal	1.5087862925	0.5	1
mESC	Normal	1.83135671405	1.0	1
mESC	Change	1.32360745801	0.5	1
mESC	Normal	1.10569713179	1.0	1
mESC	Change	1.67794853432	1.0	1
mESC	Normal	0.0676804239377	1.0	1
mESC	Change	1.94632434898	0.27	1
mESC	Normal	0.380962010892	1.0	1
mESC	Normal	0.0	0.75	2
mESC	Change	4.41517244251	0.19	1
mESC	Normal	3.5430469984	1.0	1
mESC	Normal	3.47083537834	0.26	1
mESC	Normal	0.0	1.0	1
mESC	Normal	3.20073629386	0.5	1
mESC	Normal	0.298863081354	0.5	1
mESC	Normal	0.778622795537	1.0	1
mESC	Normal	1.1558586616	0.94	2
mESC	Normal	0.0295915201529	1.0	1
mESC	Change	1.59716895564	0.39	1
mESC	Normal	1.73894045011	0.4	1
mESC	Normal	0.42048638832	1.0	1
mESC	Normal	0.0652700972205	1.0	1
mESC	Normal	0.578485767566	0.26	1
mESC	Normal	0.17804827264	1.0	1
mESC	Change	3.6921665457	0.85	1
mESC	Normal	0.0962297568637	1.0	1
mESC	Normal	4.66001815503	0.34	1
mESC	Change	1.92691953484	0.51	2
mESC	Change	3.36110775778	0.39	2
mESC	Normal	2.98749846863	0.67	1
mESC	Normal	0.925698341223	0.5	1
mESC	Normal	2.47698367912	0.55	1
mESC	Normal	3.29004978272	1.0	3
mESC	Change	2.01593981622	1.0	1
mESC	Normal	2.71986677624	0.91	2
mESC	Normal	1.39941046769	0.4	1
mESC	Normal	1.15251949714	1.0	1
mESC	Normal	2.41567267781	0.55	2
mESC	Normal	2.54940610766	0.5	1
mESC	Change	1.17854114371	0.21	1
mESC	Normal	3.25159854867	0.75	1
mESC	Normal	1.65106726096	1.0	1
mESC	Normal	0.5187152189	1.0	1
mESC	Normal	2.90287657903	1.0	1
mESC	Normal	1.00353574823	0.75	2
mESC	Normal	2.77438710418	0.27	1
mESC	Normal	1.41468743562	0.58	1
mESC	Change	2.39782527035	0.33	1
mESC	Normal	2.37938130573	0.33	1
mESC	Normal	1.33663919795	0.36	1
mESC	Normal	0.842011052672	1.0	2
mESC	Normal	4.37413306224	0.44	1
mESC	Normal	2.11771228452	0.4	1
mESC	Normal	0.0724635350936	1.0	1
mESC	Normal	2.54123184623	1.0	1
mESC	Change	0.994676683269	0.24	1
mESC	Normal	1.49724074672	0.4	1
