stage	type	logexpr
early	now	0.311059186006
early	next	0.311059186006
early	now	0.0597243578769
early	next	0.0597243578769
early	now	0.774091020553
early	next	0.774091020553
early	now	3.4728263312
early	next	3.4728263312
early	now	2.3911013371
early	next	2.3911013371
early	now	1.5940765282
early	next	1.5940765282
early	now	0.387867168701
early	next	0.387867168701
early	now	0.994865285414
early	next	0.994865285414
early	now	1.47226790808
early	next	1.47226790808
early	now	0.0926230271869
early	next	0.0926230271869
early	now	0.915294235537
early	next	0.915294235537
early	now	0.946493986606
early	next	0.946493986606
early	now	1.1599707588
early	next	1.1599707588
early	now	1.18979882642
early	next	1.18979882642
early	now	0.663154874369
early	next	0.663154874369
early	now	0.925278223108
early	next	0.925278223108
early	now	3.83653839383
early	next	3.83653839383
early	now	0.540207517156
early	next	0.540207517156
early	now	0.89018492119
early	next	0.89018492119
early	now	2.13639708772
early	next	2.13639708772
early	now	1.7267621762
early	next	1.7267621762
early	now	0.375583740515
early	next	0.375583740515
early	now	2.00715037967
early	next	2.00715037967
early	now	0.950777179132
early	next	0.950777179132
early	now	0.843401708808
early	next	0.843401708808
early	now	1.78280785616
early	next	1.78280785616
early	now	0.791588815872
early	next	0.791588815872
early	now	0.885988213144
early	next	0.885988213144
early	now	1.5354188594
early	next	1.5354188594
early	now	1.11673376506
early	next	1.11673376506
early	now	0.89361149109
early	next	0.89361149109
early	now	0.342910750549
early	next	0.342910750549
early	now	1.62406442162
early	next	1.62406442162
early	now	2.39993863825
early	next	2.39993863825
early	now	1.62752534413
early	next	1.62752534413
early	now	0.512193487813
early	next	0.512193487813
early	now	0.774782465563
early	next	0.774782465563
early	now	0.581798773208
early	next	0.581798773208
early	now	0.82378940355
early	next	0.82378940355
early	now	0.713817078727
early	next	0.713817078727
early	now	0.123307304303
early	next	0.123307304303
early	now	0.728692879884
early	next	0.728692879884
early	now	0.0786978653168
early	next	0.0786978653168
early	now	1.25550207087
early	next	1.25550207087
early	now	0.740169115667
early	next	0.740169115667
early	now	0.0
early	next	0.0
early	now	1.35441146025
early	next	1.35441146025
early	now	1.62865997908
early	next	1.62865997908
early	now	0.713346787873
early	next	0.713346787873
early	now	0.201970577522
early	next	0.201970577522
early	now	0.81620074698
early	next	0.81620074698
early	now	1.13289776663
early	next	1.13289776663
early	now	1.15762934453
early	next	1.15762934453
early	now	1.09916546897
early	next	1.09916546897
early	now	0.880340185891
early	next	0.880340185891
early	now	1.68848751175
early	next	1.68848751175
early	now	1.63517583216
early	next	1.63517583216
early	now	0.366359694974
early	next	0.366359694974
early	now	0.224937940435
early	next	0.224937940435
early	now	1.48486512852
early	next	1.48486512852
early	now	2.25838866146
early	next	2.25838866146
early	now	0.76147383017
early	next	0.76147383017
early	now	2.49237866463
early	next	2.49237866463
early	now	0.233282379252
early	next	0.233282379252
early	now	0.847386427894
early	next	0.847386427894
early	now	0.201902754348
early	next	0.201902754348
early	now	0.467915826301
early	next	0.467915826301
early	now	1.42604137806
early	next	1.42604137806
early	now	0.46350317198
early	next	0.46350317198
early	now	0.992603414723
early	next	0.992603414723
early	now	3.55116790824
early	next	3.55116790824
